project_id,Project Name,Voluntary Registry,Voluntary Status,Scope,Type,Reduction / Removal,Methodology / Protocol,Region,Documents,Country,State,Project Site Location,Project Developer,Total Credits Issued,Total Credits Retired,Total Credits Remaining,CCB / Certifications,Project Owner,Offset Project Operator,Authorized Project Designee,Verifier,Registry / ARB,Project Listed,Project Registered,Project Type,Registry Documents,Project Website,Project Images,10% of Total Credits Issued
GS825,Likoni and Shimoni Improved Cook Stove Project,GOLD,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 2.,Sub Saharan Africa,,Kenya,,,CO2balance UK ltd,10284,"7,679",2605,,CO2balance UK ltd,,,,GOLD,,,Wind,https://platform.sustain-cert.com/public-project/1310,https://registry.goldstandard.org/projects/details/1210,https://circularecology.com/wp-content/uploads/2021/02/kenya-cookstoves-4-1200x800.jpg.webp,1028.4
GS828,Amayo Phase II Wind Power Project,GOLD,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Central America,,Nicaragua,,,Consorcio E√É¬≥lico Amayo S.A,440494,"16,477",424017,,Consorcio EÃ³lico Amayo S.A,,,,GOLD,,,Geothermal,https://platform.sustain-cert.com/public-project/1313,https://registry.goldstandard.org/projects/details/1213,https://1.bp.blogspot.com/-_jkrXMh0Mgs/U6U40FajJGI/AAAAAAAAPPo/3IWGaiExy0s/s1600/Nicaragua+e%C3%B3lica+wind+energy.jpg,44049.4
GS841,DAKFOCAM Wastewater project,GOLD,Gold Standard Certified Project,Waste Management,Methane Recovery in Wastewater,Reduction,AMS-I.C. Thermal energy production with or without electricity,South East Asia,,Vietnam,,,ecotawa AG,23803,0,23803,,ecotawa AG,,,,GOLD,,,Wind,https://platform.sustain-cert.com/public-project/1320,https://registry.goldstandard.org/projects/details/1219,https://asiasociety.org/sites/default/files/styles/2_1_social/public/2023-06/shutterstock_1416441782.jpg,2380.3
GS843,Kisumu Improved Cook Stoves,GOLD,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,Sub Saharan Africa,,Kenya,,,CO2balance UK ltd,168776,"136,385",32391,,CO2balance UK ltd,,,,GOLD,,,Solar Thermal - Electricity,https://platform.sustain-cert.com/public-project/1321,https://registry.goldstandard.org/projects/details/1220,https://co2balance.com/wp-content/uploads/2014/04/01.jpg,16877.600000000002
GS849,Social Education and Development Society (SEDS) Biogas CDM project for the rural poor,GOLD,Gold Standard Certified Project,Household & Community,Biodigesters,Reduction,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,South Asia,,India,,,Social Education & Development Society (SEDS),84978,0,84978,,Social Education & Development Society (SEDS),,,,GOLD,,,"Biomass, or Liquid Biofuel - Heat",https://platform.sustain-cert.com/public-project/1326,https://registry.goldstandard.org/projects/details/1156,https://3.bp.blogspot.com/_Vfr_gWkKm9Y/TPdIrMHp1II/AAAAAAAABYc/ub1LNnDTqio/s1600/SAM_1586.JPG,8497.800000000001
GS854,Balikesir Susurluk 45 MW Wind Farm Project,GOLD,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,,Turkey,,,ƒ∞ltek Enerji Yatƒ±rƒ±m Sanayi ve Ticaret A.≈û.,300837,"226,547",74290,,İltek Enerji Yatırım Sanayi ve Ticaret A.Ş.,,,,GOLD,,,Energy Efficiency - Domestic,https://platform.sustain-cert.com/public-project/1329,https://registry.goldstandard.org/projects/details/1225,https://thearabweekly.com/sites/default/files/styles/article_image_800x450_/public/2019-02/a1_10.jpg?itok=NQNBHqmm,30083.7
GS858,Improved Cook Stoves CDM project of JSMBT,GOLD,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,South Asia,,India,,,Janara Samuha Mutual Benefit Trust (JSMBT),153547,"6,645",146902,,Janara Samuha Mutual Benefit Trust (JSMBT),,,,GOLD,,,A/R,https://platform.sustain-cert.com/public-project/1330,https://registry.goldstandard.org/projects/details/1226,https://newsghana.com.gh/wp-content/uploads/2022/03/imageProjet-.png,15354.7
GS869,Biogas utilization project in Zhejiang Jingxing Paper Joint Stock Co. Ltd.. (300660),GOLD,Gold Standard Certified Project,Waste Management,Methane Recovery in Wastewater,Reduction,AMS-I.F. Renewable electricity generation for captive use and mini-grid,East Asia,,China,,,Swiss Carbon Assets Ltd.,37246,0,37246,,Swiss Carbon Assets Ltd.,,,,GOLD,,,Biogas - Electricity,https://platform.sustain-cert.com/public-project/1338,https://registry.goldstandard.org/projects/details/1234,https://www.andritz.com/resource/blob/515160/a95b0a4d0f2c083bd93eaed842c5d3a4/andritz-zhejiangjingxing-data.png,3724.6000000000004
GS879,"Energy Efficient Cook Stoves for Siaya Communities, Kenya",GOLD,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,Sub Saharan Africa,,Kenya,,,myclimate Foundation,962965,"701,178",261787,,myclimate Foundation,,,,GOLD,,,"Biomass, or Liquid Biofuel - Heat",https://platform.sustain-cert.com/public-project/1347,https://registry.goldstandard.org/projects/details/1243,https://www.climateimpact.com/media/filer_public/96/db/96db5350-cf45-4598-9d8c-31f695a14a51/improved-cookstoves-kenya-1_reduced.jpg,96296.5
GS883,Aberdares Improved Cook Stoves,GOLD,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,Sub Saharan Africa,,Kenya,,,CO2balance UK ltd,101776,"89,692",12084,,CO2balance UK ltd,,,,GOLD,,,Energy Efficiency - Domestic,https://platform.sustain-cert.com/public-project/1349,https://registry.goldstandard.org/projects/details/1245,https://vidacarbon.com/wp-content/uploads/2022/05/MEDIA-190115-Picture-Cooking-Stoves_-Sales-Point-ID-7349-2-640x853.jpg,10177.6
GS905,Sah Wind Power Plant,GOLD,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,,Turkey,,,Cagla Balci Eris,1431277,"526,938",904339,,Cagla Balci Eris,,,,GOLD,,,Wind,https://platform.sustain-cert.com/public-project/1357,https://registry.goldstandard.org/projects/details/1251,https://assets-global.website-files.com/6272be13b3a84568ecca12ea/65b29227a5bfe83bfeb3039d_div.servi_screen_one-img.webp,143127.7
GS913,"Efficient Wood Fuel Stove-Cooking-Sets, Lesotho",GOLD,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Sub Saharan Africa,,Lesotho,,,atmosfair gGmbH,229704,"25,316",204388,,atmosfair GmbH,,,,GOLD,,,Energy Efficiency - Domestic,https://platform.sustain-cert.com/public-project/1361,https://registry.goldstandard.org/projects/details/1255,https://www.wame2030.org/files/catalogue/2014/10/Lesotho_stove_1.jpg,22970.4
GS918,"GS1205 Sustainable Energy for Development PoA, VPA 1: Improved Cook Stove project in Longjie, Guizhou",GOLD,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,East Asia,,China,,,Initiative Developpement,10985,"5,945",5040,,Initiative Developpement,,,,GOLD,,,A/R,https://platform.sustain-cert.com/public-project/1364,https://registry.goldstandard.org/projects/details/1258,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iaajdSuUzpxM/v1/-1x-1.jpg,1098.5
GS922,Solar Lighting in Rural Ethiopia - VPA 1,GOLD,Gold Standard Certified Project,Renewable Energy,Solar Lighting,Reduction,AMS-I.A. Electricity generation by the user,Sub Saharan Africa,,Ethiopia,,,myclimate Foundation,51159,"19,865",31294,,myclimate Foundation,,,,GOLD,,,Wind,https://platform.sustain-cert.com/public-project/1494,https://registry.goldstandard.org/projects/details/1390,https://www.myclimate.org/fileadmin/_processed_/0/6/csm_7124-Solar-Kenia-Leadbild_6531a198bc.jpg,5115.900000000001
GS931,Miaoli 49.8MW Wind Farm Project,GOLD,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,East Asia,,Taiwan,,,Nanjitan Asset Management Ltd.,570190,"303,642",266548,,South Pole Carbon Asset Management Ltd.,,,,GOLD,,,"Small, Low - Impact Hydro",https://platform.sustain-cert.com/public-project/1371,https://registry.goldstandard.org/projects/details/1265,https://www.researchgate.net/publication/295035712/figure/fig2/AS:330663568920588@1455847746637/Asias-biggest-wind-farm-with-498-MW-installed-on-the-western-coast-of-Miaoli-County.png,57019.0
GS935,"Samsun Landfill Gas to Energy Project, Turkey",GOLD,Gold Standard Certified Project,Waste Management,Landfill Methane,Reduction,ACM0001 Flaring or use of landfill gas,Middle East,,Turkey,,,Cagla Balci Eris,852970,"465,363",387607,,Cagla Balci Eris,,,,GOLD,,,Wind,https://platform.sustain-cert.com/public-project/1372,https://registry.goldstandard.org/projects/details/1670,https://cdn.shopify.com/s/files/1/0798/5405/files/Samsun_LFG_copy_480x480.jpg?v=1663669495,85297.0
GS939,Nairobi River Basin Biogas Project,GOLD,Gold Standard Certified Project,Household & Community,Biodigesters,Reduction,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Sub Saharan Africa,,Kenya,,,atmosfair gGmbH,22027,0,22027,,atmosfair gGmbH,,,,GOLD,,,"Small, Low - Impact Hydro",https://platform.sustain-cert.com/public-project/1374,https://registry.goldstandard.org/projects/details/1267,https://www.afrik21.africa/wp-content/uploads/2020/09/shutterstock_603893801-1.jpg,2202.7000000000003
GS947,Killik Wind Power Plant,GOLD,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,,Turkey,,,ƒ∞ltek Enerji Yatƒ±rƒ±m Sanayi ve Ticaret A.≈û.,257223,"212,402",44821,,İltek Enerji Yatırım Sanayi ve Ticaret A.Ş.,,,,GOLD,,,"Small, Low - Impact Hydro",https://platform.sustain-cert.com/public-project/1376,https://registry.goldstandard.org/projects/details/1269,https://assets.weforum.org/editor/XdRBLpy4DSVJ-2gfiTY3E5_CSx4NFOJjNCUK5YBk9TY.PNG,25722.300000000003
GS950,"Kayaduzu Wind Power Plant, Turkey",GOLD,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,,Turkey,,,ƒ∞ltek Enerji Yatƒ±rƒ±m Sanayi ve Ticaret A.≈û.,326782,"277,588",49194,,İltek Enerji Yatırım Sanayi ve Ticaret A.Ş.,,,,GOLD,,,Energy Efficiency - Domestic,https://platform.sustain-cert.com/public-project/1378,https://registry.goldstandard.org/projects/details/1272,https://idsb.tmgrup.com.tr/ly/uploads/images/2020/03/29/27616.jpg,32678.2
GS955,"Akres Wind Power Project,Turkey",GOLD,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,,Turkey,,,Akhisar Enerji Anonim ≈ûirketi,74514,"41,006",33508,,Akhisar Enerji A.Åž.,,,,GOLD,,,Wind,https://platform.sustain-cert.com/public-project/1381,https://registry.goldstandard.org/projects/details/1275,https://balkangreenenergynews.com/wp-content/uploads/2017/07/wind-power-turkey-tender.jpg,7451.400000000001
GS961,Nam Hong Hydropower Project,GOLD,Gold Standard Certified Project,Renewable Energy,Hydropower,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,South East Asia,,Vietnam,,,Vietnam Carbon Assets Ltd.,84553,0,84553,,Vietnam Carbon Assets Ltd.,,,,GOLD,,,Solar Thermal - Electricity,https://platform.sustain-cert.com/public-project/1384,https://registry.goldstandard.org/projects/details/1278,https://csenergy.la/wp-content/uploads/2023/08/main-hydropower-image-01-3-1100x650.jpg,8455.300000000001
GS971,Balikesir 142.5 MW Wind Power Plant Project,GOLD,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,,Turkey,,,Enerjisa Enerji Uretim A.S.,1629436,"1,456,398",173038,,Enerjisa Enerji Uretim A.S.,,,,GOLD,,,Energy Efficiency - Domestic,https://platform.sustain-cert.com/public-project/1389,https://registry.goldstandard.org/projects/details/1283,https://wwwi.globalpiyasa.com/lib/Urun/670/93775004c40d43374188a2660d2cc09a_1.bmp,162943.6
GS978,West Kisumu Improved Cook Stoves,GOLD,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,Sub Saharan Africa,,Kenya,,,CO2balance UK ltd,14841,"12,882",1959,,CO2balance UK ltd,,,,GOLD,,,Wind,https://platform.sustain-cert.com/public-project/1394,https://registry.goldstandard.org/projects/details/1288,https://marketplace.goldstandard.org/cdn/shop/files/GS843-Picture1.jpg?v=1706098735,1484.1000000000001
